date_time,response_time,response_time_bucket,date_time_hour_bucket
2020-06-09 08:35:35.408195,72.784,73,8
2020-06-09 08:35:36.484356,82.865,83,8
2020-06-09 08:35:37.570475,71.823,72,8
2020-06-09 08:35:38.646084,71.696,72,8
2020-06-09 08:35:39.721657,77.559,78,8
2020-06-09 08:35:40.802419,91.719,92,8
2020-06-09 08:35:41.898843,86.273,87,8
2020-06-09 08:35:42.988657,68.23,69,8
2020-06-09 08:35:44.060615,67.29,68,8
2020-06-09 08:35:45.131140,76.951,77,8
2020-06-09 08:35:46.211980,68.164,69,8
2020-06-09 08:35:47.284523,70.748,71,8
2020-06-09 08:35:48.359148,234.27,235,8
2020-06-09 08:35:49.596920,98.835,99,8
2020-06-09 08:35:50.699430,89.813,90,8
2020-06-09 08:35:51.793044,113.584,114,8
2020-06-09 08:35:52.910988,123.005,124,8
2020-06-09 08:35:54.037641,96.343,97,8
2020-06-09 08:35:55.137746,265.455,266,8
2020-06-09 08:35:56.406965,89.636,90,8
2020-06-09 08:35:57.500341,75.791,76,8
2020-06-09 08:35:58.579894,91.998,92,8
2020-06-09 08:35:59.675805,84.129,85,8
2020-06-09 08:36:00.763673,65.474,66,8
2020-06-09 08:36:01.833114,67.654,68,8
2020-06-09 08:36:02.904476,69.667,70,8
2020-06-09 08:36:03.981558,66.961,67,8
2020-06-09 08:36:05.052171,72.04,73,8
2020-06-09 08:36:06.127868,69.329,70,8
2020-06-09 08:36:07.200990,68.446,69,8
2020-06-09 08:36:08.272713,67.925,68,8
2020-06-09 08:36:09.344391,71.31,72,8
2020-06-09 08:36:10.419409,74.73,75,8
2020-06-09 08:36:11.497900,70.563,71,8
2020-06-09 08:36:12.571686,67.761,68,8
2020-06-09 08:36:13.643200,68.686,69,8
2020-06-09 08:36:14.715669,661.349,662,8
2020-06-09 08:36:16.380640,98.763,99,8
2020-06-09 08:36:17.482610,109.136,110,8
2020-06-09 08:36:18.595495,97.8,98,8
2020-06-09 08:36:19.697036,117.441,118,8
2020-06-09 08:36:20.818166,107.649,108,8
2020-06-09 08:36:21.929197,120.386,121,8
2020-06-09 08:36:23.053314,134.702,135,8
2020-06-09 08:36:24.191803,81.301,82,8
2020-06-09 08:36:25.276670,68.886,69,8
2020-06-09 08:36:26.349304,68.157,69,8
2020-06-09 08:36:27.422002,71.572,72,8
2020-06-09 08:36:28.496802,69.015,70,8
2020-06-09 08:36:29.569566,68.156,69,8
2020-06-09 08:36:30.641782,73.768,74,8
2020-06-09 08:36:31.719054,70.164,71,8
2020-06-09 08:36:32.793017,72.701,73,8
2020-06-09 08:36:33.868767,71.734,72,8
2020-06-09 08:36:34.944152,104.058,105,8
2020-06-09 08:36:36.051955,163.932,164,8
2020-06-09 08:36:37.219117,115.218,116,8
2020-06-09 08:36:38.337534,111.162,112,8
2020-06-09 08:36:39.452373,97.151,98,8
2020-06-09 08:36:40.555202,85.313,86,8
2020-06-09 08:36:41.654451,97.257,98,8
2020-06-09 08:36:42.755366,75.36,76,8
2020-06-09 08:36:43.834506,67.234,68,8
2020-06-09 08:36:44.905453,72.192,73,8
2020-06-09 08:36:45.981764,73.444,74,8
2020-06-09 08:36:47.058981,70.596,71,8
2020-06-09 08:36:48.133038,72.385,73,8
2020-06-09 08:36:49.209203,100.159,101,8
2020-06-09 08:36:50.313122,71.987,72,8
2020-06-09 08:36:51.388642,73.847,74,8
2020-06-09 08:36:52.466014,133.375,134,8
2020-06-09 08:36:53.602529,98.867,99,8
2020-06-09 08:36:54.704550,155.924,156,8
2020-06-09 08:36:55.862964,204.686,205,8
2020-06-09 08:36:57.072092,109.815,110,8
2020-06-09 08:36:58.186000,110.055,111,8
2020-06-09 08:36:59.299743,106.742,107,8
2020-06-09 08:37:00.409676,112.619,113,8
2020-06-09 08:37:01.525600,75.275,76,8
2020-06-09 08:37:02.604435,70.855,71,8
2020-06-09 08:37:03.679245,71.476,72,8
2020-06-09 08:37:04.754520,72.148,73,8
2020-06-09 08:37:05.830519,118.284,119,8
2020-06-09 08:37:06.952487,98.512,99,8
2020-06-09 08:37:08.054695,105.956,106,8
2020-06-09 08:37:09.164347,123.38,124,8
2020-06-09 08:37:10.292070,90.44,91,8
2020-06-09 08:37:11.385130,106.068,107,8
2020-06-09 08:37:12.494573,131.348,132,8
2020-06-09 08:37:13.629268,82.474,83,8
2020-06-09 08:37:14.715618,72.182,73,8
2020-06-09 08:37:15.792159,71.087,72,8
2020-06-09 08:37:16.867062,72.178,73,8
2020-06-09 08:37:17.942592,73.137,74,8
2020-06-09 08:37:19.019452,69.892,70,8
2020-06-09 08:37:20.093332,69.681,70,8
2020-06-09 08:37:21.166940,72.277,73,8
2020-06-09 08:37:22.242442,118.87,119,8
2020-06-09 08:37:23.364507,102.544,103,8
